avg_monthly_income,income_consistency,avg_monthly_txn_count,txn_consistency,utility_ontime_rate,platform_tenure_months,customer_rating,cancellation_rate,savings_rate,debt_to_income,is_good
26687,0.8599336296466795,11.25,0.6314861344049556,0.6744186046511628,38,3.8,0.092,0.006140819406670751,0.3275752238917825,1
14840,0.6934500947113486,10.666666666666666,0.6591027464176339,0.5526315789473685,27,4.7,0.267,0,1.1674528301886793,0
13008,0.7832857810737748,102.33333333333333,0.8861564682911968,0.9782608695652174,3,3.7,0,0.011932354926908766,0.21126273303863155,1
10870,0.6166274633305002,16.25,0.72927156484481,0.8108108108108109,63,3.6,0.341,0.008457224321918424,0.5685372585096596,0
5747,0.716889619669909,6,0.736476861652635,0.43902439024390244,33,5,0.043,0,0.40320194901244233,1
10405,0.626662629653167,16.083333333333332,0.7533003967436805,0.6428571428571429,46,3,0.127,0.002187707004148799,0.1372417107160019,0
22079,0.6776923282610067,19.083333333333332,0.7298569811664359,0.8461538461538461,13,4.2,0.141,0.060946349834336944,0,1
7716,0.6566667054953701,19.833333333333332,0.7892447696809336,0.37209302325581395,1,3.6,0.345,0,0.6709869742725683,0
19502,0.7918064846588435,100.41666666666667,0.8795021889967736,0.7,16,5,0.075,0.008516078985603534,0.25371756742898166,1
17455,0.7595174208275459,6.75,0.7893984924786175,1,71,3.9,0.013,0,0.41363506158693786,1
26778,0.7052419823140683,100.08333333333333,0.8991337099118591,0.9069767441860465,20,4.5,0,0,0.6713472131453646,1
15753,0.5735369828937339,19.666666666666668,0.8186361478048076,0.7446808510638298,62,4.5,0,0.030355345613011547,0.2953182034597683,1
10241,0.873860050216468,98.58333333333333,0.8516995365650495,0.34146341463414637,7,4.7,0.152,0,0.20554633336588224,1
8779,0.6875160691109332,104.16666666666667,0.8870327481081354,0.6842105263157895,19,5,0.167,0,0.7439343888825607,1
18624,0.736370020021335,11,0.7173521499063995,0.5909090909090909,21,4.4,0,0,0.8401213520551991,1
8733,0.8125099210512585,100.83333333333333,0.8670166010875326,0.7333333333333333,53,4.6,0.144,0,0.24964214142570856,1
15128,0.8016435188602247,96.25,0.8547852935910387,0.6904761904761905,56,4,0.15,0.027692651427534007,0,1
16153,0.6393152533301426,10.75,0.6686556546796509,0.6444444444444445,20,3.6,0.1,0,0.3060731752615613,0
8082,0.6300242670690603,7.25,0.8208223302514954,0.8604651162790697,5,4.3,0.138,0,0.2567592649879354,1
11760,0.8975330299896649,11.5,0.7355320639000774,0.5,15,4.2,0.053,0,0.39931972789115644,1
22466,0.8587176101765635,6.166666666666667,0.7283817399697057,0.5853658536585366,73,3.6,0,0,0.5608475028932609,1
2141,0.8091571892229276,6.75,0.8276019747682847,0.782608695652174,35,3.5,0.071,0,0.49287549637935063,1
4097,0.6519733236020562,18.666666666666668,0.7744762332086591,0.3684210526315789,9,3.6,0.223,0,1.0901989503234468,0
15449,0.5736777910962904,17.583333333333332,0.7917386488841722,0.46511627906976744,44,4.3,0,0.0031186864485610558,0.17186134576172443,1
23332,0.7904208270938579,100.58333333333333,0.859079410080153,0.5853658536585366,46,4.4,0.203,0,0.1402365849477113,1
9428,0.6879667463774666,17.166666666666668,0.7311187878810441,0.8541666666666666,44,2.6,0.079,0.013933459957833466,0.2927450148493848,0
2901,0.7405543537339592,19.166666666666668,0.8132964299688358,0.3333333333333333,23,3.5,0.176,0.004262714965239663,0.37786588519220826,0
17713,0.8594256055412272,11.333333333333334,0.7858791209035142,0.6326530612244898,28,3.9,0.078,0.00021648395420931403,0.2641637261820748,1
25788,0.7332517974442994,17.833333333333332,0.7929110298489688,0.6153846153846154,35,3.8,0.012,0,1.2365441290522723,0
22624,0.7533556254756454,18,0.6965561183671494,0.6046511627906976,69,4.5,0.129,0,0.7158043627201803,1
16091,0.7802149984887978,6,0.736476861652635,0.42857142857142855,49,3.8,0.127,0,0.8186563917717979,0
29392,0.734091218557708,95.91666666666667,0.852837377308354,0.5853658536585366,49,4.8,0.008,0,0.5361663037561241,1
17151,0.6081100818383114,16.583333333333332,0.6970303458294902,0.5833333333333334,33,4.3,0.028,0,0.6700483936796688,1
8715,0.7368807403757569,7.083333333333333,0.8136120056734722,0.7111111111111111,16,4.3,0.151,0,1.2572576018359152,0
10694,0.7845909994508793,11.5,0.7477261567314608,1,44,4.8,0.185,0,1.0071067888535628,1
1772,0.7560695392508776,6.666666666666667,0.7238659745703184,0.4418604651162791,35,3.6,0.283,0,0.550381033022862,0
5247,0.6637007055673622,17.666666666666668,0.7628338662268579,0.7619047619047619,3,4.9,0.18,0,0.6521821993520107,1
24030,0.6708129707969124,99.41666666666667,0.8716149945232184,0.7073170731707317,23,4,0.196,0,0.9070101333777232,1
10185,0.6416121757133477,9.916666666666666,0.6544389042865195,0.4523809523809524,57,3.5,0.211,0,0.5306823760432008,0
8594,0.8660456198288389,9.916666666666666,0.731749752949372,0.5476190476190477,19,3.5,0.16,0,0.8374447288806144,0
11227,0.8923924971745469,5.5,0.7375680594592611,0.85,20,3.5,0.099,0,0.6107597755411063,1
2303,0.6305360003050652,18.416666666666668,0.7745261990352762,0.425,30,4.8,0.173,0.0011566042100393246,0.48805905340859745,0
13152,0.8835572683208738,12.416666666666666,0.7783202071823658,0.6388888888888888,41,3,0.14,0,0.3484773599969585,1
31112,0.7654277720868399,95.83333333333333,0.8892541184352489,0.775,38,3.8,0.1,0.006622864674906173,0.4642013403403886,1
1970,0.7597303973144739,6.75,0.7425104492022937,0.5777777777777777,3,4.4,0.049,0,0.6768215283066769,1
13385,0.8402603062238452,96.75,0.8323198492722726,0.925,69,3.9,0.234,0,0.2774000747104968,1
25591,0.8169882346642028,93.16666666666667,0.8647390952006015,0.5909090909090909,13,4.7,0.093,0,0.5506340243449718,1
1923,0.6569715313301249,7.083333333333333,0.7591824765828386,0.9473684210526315,33,3.2,0.216,0.10441146856769264,0.11859557867360208,1
1982,0.8492814787947277,6.416666666666667,0.7193482755198142,0.52,26,3.5,0.156,0.014762936337909115,0,1
17547,0.7326407924240965,92.58333333333333,0.8671673280879275,0.7560975609756098,1,4,0.132,0.04996578381941368,0,1
3189,0.5528248377117213,18.25,0.7125462879353948,0.6904761904761905,16,3.9,0.115,0,0.48769013642778736,0
10649,0.780449571406695,12.416666666666666,0.7401548901663633,0.6571428571428571,46,3.5,0.107,0.018531238009019263,0.3215325382665039,1
17645,0.7928488568242691,6.416666666666667,0.7418882218915352,0.7142857142857143,59,3.7,0.121,0,0.37881492816458384,1
22205,0.8465323419492655,11.083333333333334,0.7435880766168431,0.8974358974358975,25,4.3,0.069,0,0.9900022517451025,1
27799,0.6966615579880211,17.583333333333332,0.7943433748459987,0.7142857142857143,38,3.9,0.09,0,0.4082954116229293,1
13986,0.6101338993660854,99.5,0.906482245546346,0.7837837837837838,63,3.9,0.231,0.04669797787244853,0.11483322012083944,1
22342,0.583213739294256,18.583333333333332,0.812998569847596,1,26,3.9,0.232,0.030111226518810263,0,1
18241,0.7926242401775095,105.08333333333333,0.8813034754702744,0.37209302325581395,1,3.9,0.036,0.0881609532338538,0,1
7155,0.7763036170577285,11.75,0.6909395947588521,0.813953488372093,49,3.4,0.1,0,0.7097630861695436,1
26712,0.6986655584326293,11.666666666666666,0.7044548447774686,0.6097560975609756,9,4.1,0.025,0,0.426258353143777,1
1957,0.9245714739370355,98,0.8858388677085822,0.6808510638297872,8,4.6,0.05,0,0.5121390237669308,1
9528,0.7795664971950761,10.25,0.7180138992516321,0.7380952380952381,32,4.2,0.122,0.0002665387280771896,0.5121746431570109,1
12106,0.8138702415271964,100.25,0.8600451592177298,0.7291666666666666,55,4.2,0.14,0,0.9795968941020982,1
16494,0.7840320828725176,9.916666666666666,0.6798992108446906,0.6842105263157895,54,3,0.13,0,0.5651752152297805,0
5071,0.7616205243337164,6.166666666666667,0.8269425881774906,0.825,1,4.8,0,0,0.7021003845774578,1
2025,0.6482735720305008,16.583333333333332,0.7264650974822748,0.6153846153846154,13,3.3,0.114,0,0.5280316127438873,0
8529,0.8244482584798196,6.333333333333333,0.7829944407569652,0.78,54,3.6,0.14,0.03724508916282649,0.31611655038986924,1
10503,0.7651965428382511,10.666666666666666,0.6656103975151141,0.5777777777777777,37,4.2,0.108,0,0.5924303737205427,1
1933,0.8800302938362901,7.5,0.850928801500014,0.7391304347826086,6,4.5,0.241,0,1.0372478013450595,1
22357,0.8424858936651667,103.66666666666667,0.8948204036411824,0.5,1,3.2,0.027,0.006068439628919166,0.042985261557041576,1
21294,0.7374244737155877,6.416666666666667,0.7498524638408023,0.34285714285714286,65,4.5,0,0,0.3907765280484655,1
16635,0.7292929941963062,6.166666666666667,0.8032402732626887,0.9069767441860465,65,4.1,0.09,0,0.6648832246235234,1
18686,0.7882014144902811,6.333333333333333,0.7927892664733733,0.875,43,4.1,0,0,0.3856363052552713,1
18764,0.8436863590095218,8.5,0.5717582418070284,0.5813953488372093,20,3.6,0.219,0,0.4052548831507981,0
40197,0.8338860529017141,97.66666666666667,0.8818205481694145,0.6,21,4.3,0.07,0,0.6323108689703212,1
9623,0.7067818778678456,96.08333333333333,0.8335072481802606,0.44680851063829785,1,4.4,0.204,0,0.5629514159521953,1
17882,0.9100068348590469,92.75,0.8765098524101854,0.6976744186046512,6,4.2,0.073,0,0.5577831837373822,1
1907,0.7820862418825558,6.333333333333333,0.7316305519161692,0.45652173913043476,35,3.5,0.123,0,0.48033560566334554,0
21549,0.704204189864666,19.583333333333332,0.7655709187942243,0.8913043478260869,1,3.5,0.153,0,1.0387488978606896,0
14735,0.6452178491638259,10.333333333333334,0.6481060608182028,0.5135135135135135,10,3.9,0.13,0.0068103961440369905,0.5956565999321344,0
4689,0.8222117376511362,10.75,0.6730372603261529,0.675,1,4.3,0.214,0,0.41975045323664284,0
18527,0.8628499891896428,100.33333333333333,0.8592639895018264,0.7142857142857143,1,5,0.044,0,0.8696731708633579,1
12332,0.6591252420312206,96.58333333333333,0.8647088667379985,0.7674418604651163,17,4,0.006,0.012205287173013786,0,1
33560,0.8026773894082658,95.83333333333333,0.8873854290604377,0.6216216216216216,78,4.1,0,0,0.22997958849208122,1
5881,0.6790882562557015,11.833333333333334,0.7243607635101278,0.5853658536585366,1,3.9,0.298,0,0.7356517302950429,0
8537,0.4765052419370752,17.416666666666668,0.7871485510092323,0.7777777777777778,45,4.2,0.336,0.00268867193553386,0.46377320916066306,0
10326,0.7537398643251314,10.583333333333334,0.7702999662076406,0.6744186046511628,50,3.7,0.113,0,1.1277358125121053,0
23729,0.7722974397239468,6.75,0.8276019747682847,1,42,4.2,0.058,0.024532942564896156,0,1
7941,0.6588985506456145,20.083333333333332,0.8034841454570187,0.5476190476190477,63,4.1,0,0.0002609509412230501,0.09432655374346703,1
15139,0.8289063628128481,11.583333333333334,0.7351775205855258,0.9534883720930233,21,4.4,0.031,0,0.5746276051127919,1
16038,0.7258469605873299,6,0.7958758547680685,0.75,86,3.2,0.084,0,0.40299298519095866,1
13233,0.8315048746247433,96,0.8888617654633387,0.6486486486486487,57,3.4,0.152,0.010766030598091206,0.026675734905161338,1
4890,0.7799401302587992,100.5,0.8687157778904492,0.4634146341463415,36,3.5,0.065,0,0.27177914110429446,1
23671,0.851278487710978,11.666666666666666,0.6863643085699979,0.8648648648648649,38,3.6,0.211,0.1360029104101942,0,1
16850,0.8076800871780239,17.583333333333332,0.7297746864426837,0.32432432432432434,1,5,0.14,0.01801849269031072,0.3258753709198813,1
9734,0.6950701574225646,17.833333333333332,0.8019661672858216,0.475,18,4.2,0.157,0,0.5670108388554991,0
11252,0.8607669866115819,9.75,0.7626761815911997,0.5909090909090909,12,3.6,0.206,0.001276144012287121,0.6995511709549838,0
23186,0.8248979744810905,6.416666666666667,0.784634753873026,0.6585365853658537,20,4.6,0.261,0,0.7773824157339717,1
18060,0.9247212495182401,6.416666666666667,0.8383129922339125,0.9210526315789473,21,3.8,0.013,0,0.9535701431379606,1
17630,0.8391789762256862,5.75,0.7527721433444641,0.6097560975609756,20,4.1,0,0.01878199076505464,0.008111404180492924,1
23189,0.7599999906312188,96.66666666666667,0.851263746026278,0.9459459459459459,1,4.1,0.092,0,0.8250210233520926,1
15731,0.7204300013789604,94.58333333333333,0.833140220683531,0.8421052631578947,10,4.4,0.165,0,0.5242681415085344,1
13646,0.5089931965882292,18.75,0.8368822284133105,0.7435897435897436,63,4.1,0.053,0,0.3322585373003078,1
19491,0.77318847563166,99.58333333333333,0.8975553109979753,0.6666666666666666,87,3.9,0.207,0,0.6032014776050485,1
11146,0.8102399402810919,101.5,0.886058783189947,1,40,4.8,0.125,0,0.4251043021847382,1
16664,0.6733589166382189,18.166666666666668,0.7942416376880201,0.5945945945945946,1,3.6,0.155,0.012973069491984122,0.009601536245799328,1
13528,0.733666513424706,11.666666666666666,0.744449374000024,0.8,31,4.2,0.278,0,0.5593051192016263,0
10915,0.6443258851459207,19.666666666666668,0.7371514844191386,0.38235294117647056,47,4.1,0.266,0,0.5890329378349901,0
1753,0.7106258606866322,96.83333333333333,0.8577871568445877,0.7105263157894737,34,3.8,0.146,0,0.3428408442669709,1
14296,0.6574822406181752,12,0.7093270897714397,0.5,26,4.4,0.081,0,0.3539451594851707,0
19268,0.7158082551185843,101.83333333333333,0.8768364862183359,0.5116279069767442,45,4.2,0.061,0,0.5026599195536525,1
1914,0.6114873413681083,6.25,0.7921539030917347,0.725,78,3.5,0.227,0.20231428646927166,0.054858934169279,1
6074,0.7778485431762334,96.5,0.8470844086697025,0.6444444444444445,58,3.6,0.169,0.0006337135614702154,0.32600642133860214,1
30182,0.7433208105500468,95.16666666666667,0.9038052108941544,1,49,3.7,0.125,0,0.6632098601815651,1
24300,0.6559573382829031,11.333333333333334,0.7469904333222757,0.375,16,3.8,0.068,0,0.7933744855967079,0
25209,0.6894734223579645,96,0.8557877801576723,0.46153846153846156,67,4.1,0.117,0.01239155411853856,0.16085844060535137,1
5509,0.8537134644595055,6.666666666666667,0.812917130661303,0.8333333333333334,62,3.3,0.179,0.006572482892277521,0.32147395171537485,1
13614,0.8494707672161228,7.166666666666667,0.788129451647807,0.40540540540540543,29,4,0.069,0.0501304884681116,0,1
13641,0.5823299714033074,18.5,0.725705633375886,0.7755102040816326,34,4.1,0.05,0.015214886654687452,0.15402661192771527,1
12292,0.6893247440555519,18.666666666666668,0.7095811434412395,0.6428571428571429,9,3.6,0.208,0,0.9722979294634504,0
17383,0.8117574711526729,6.916666666666667,0.8388061667438597,0.8181818181818182,7,4.6,0.105,0,0.3529987055947073,1
17733,0.7512085297831615,6.166666666666667,0.7924014662738215,0.7021276595744681,11,3.2,0.22,0.08187855846308682,0,1
28033,0.703677809068739,19.666666666666668,0.7657580515070297,0.5384615384615384,11,5,0.304,0,0.7448721150073128,1
8950,0.6786784846089073,17.583333333333332,0.7451752595493826,0.7,54,4,0.065,0.0061892948869567066,0.08056315995307001,1
16460,0.7165245370297975,8.5,0.6905934541556961,0.5277777777777778,47,4,0.033,0.01495089653193197,0.4351894042953917,1
14507,0.6730944767552802,17.416666666666668,0.7592868664477461,0.7804878048780488,8,4.3,0.165,0.1308664148996525,0,1
8352,0.8702690664633346,10.75,0.703089643376658,0.6,16,4.2,0.156,0,0.8314176245210728,0
13990,0.5640746048079088,16.583333333333332,0.7400984815882261,0.8536585365853658,45,4.3,0.159,0,1.1508220157255182,0
4787,0.8660182925152444,6.5,0.6766789688995258,0.5952380952380952,38,3.1,0.325,0,0.9951953206601212,0
22474,0.7340932856493585,6,0.77433226653789,0.7142857142857143,44,4.8,0.093,0,0.483670018688262,1
15848,0.7508933161645864,9.333333333333334,0.7474618638619474,0.7555555555555555,71,3.8,0.122,0,0.6674659262998486,1
24581,0.7227075771122743,6.083333333333333,0.7936093263928854,0.5909090909090909,68,4.6,0.115,0.0057299437507494595,0.3017025691096601,1
24568,0.8437874030011835,6.75,0.7893984924786175,0.5,26,3.5,0.115,0.022393963352158115,0,1
9358,0.700413836365988,6.916666666666667,0.8002033258822048,0.7391304347826086,48,3.7,0.04,0.011918738654052735,0,1
25125,0.9193019006055866,96.83333333333333,0.8542076218063905,0.46153846153846156,21,4.4,0.307,0.043805530122882054,0.09835021592469502,1
13709,0.7385982055975187,6.5,0.7870096445405621,0.9523809523809523,30,4.6,0.251,0,0.3800561695298537,1
13901,0.6624959663929979,15.25,0.7041600506308379,0.5,62,4.5,0.171,0.004471020788372587,0.2755296572065753,1
7179,0.6934618064608786,103.66666666666667,0.8981920244438099,0.5609756097560976,23,4,0.098,0,0.4676138737985792,1
9795,0.713191736925336,11.25,0.7233355644891393,0.47368421052631576,7,3.9,0.127,0.0004294786418823711,0.595436214201848,0
25761,0.7310192823687092,17.583333333333332,0.7430685086553592,0.6666666666666666,36,3.9,0.033,0.05895939369813554,0,1
22513,0.8975672613624018,7.5,0.7856966497557121,0.7441860465116279,35,4.3,0.211,0,0.38489727928928374,1
6532,0.8475882088119013,95.33333333333333,0.854442948975534,0.8048780487804879,1,4,0.15,0.023028687285670504,0.07349000995177218,1
21008,0.7570257261624649,7,0.7741230242736872,1,30,3.9,0,0,0.6283796648895659,1
19372,0.6429599843746898,17.083333333333332,0.6807578873764648,1,16,3.4,0.093,0,0.7083935577121618,1
15147,0.836703933269253,6.583333333333333,0.8196480145724683,0.5945945945945946,1,3.5,0.019,0,0.6472122272472188,1
14797,0.7012870864836545,97.66666666666667,0.8517222935411026,0.975609756097561,20,3.3,0.222,0,0.2364072584732876,1
2030,0.3788017459507237,20.25,0.7884357377114904,0.8636363636363636,55,3.9,0.061,0.1039812492596054,0,1
18909,0.6121095954682225,19.083333333333332,0.6963573612892144,0.8181818181818182,18,3.9,0.172,0,1.2037125178486434,0
11238,0.768248469882958,6,0.7194581961566089,0.6097560975609756,58,4,0.015,0.0005219530519563492,0.10634037819799777,1
17155,0.7858657714613205,11.083333333333334,0.7207903063514716,0.7142857142857143,58,4.3,0.208,0,0.3731856601573885,1
1803,0.7843400927827162,9.75,0.6699703491229432,0.5681818181818182,48,5,0.186,0.0010787486515641857,0.4332871012482663,1
23083,0.7116167387610919,18.25,0.6803979142539339,0.675,59,4.8,0.146,0.06787663803711012,0.06147514350698581,1
16312,0.7056040951125679,12.083333333333334,0.8045706577199344,0.5454545454545454,1,3.3,0.074,0.004773437695543427,0.2783227072094164,1
11152,0.7383710596709888,11.916666666666666,0.8376477375350504,0.7142857142857143,53,3.4,0.143,0.0010509843139772273,0.14347202295552366,1
11131,0.7736206537813923,6.166666666666667,0.7722662223465849,1,13,4.2,0.12,0,1.0277166344728448,1
16009,0.7074477632827161,19.833333333333332,0.8016735509041018,0.7567567567567568,26,3.6,0.089,0,0.516600555954649,1
22238,0.7291476467604943,16.5,0.7250372204279556,0.9459459459459459,56,4,0.144,0.11544465157731833,0.10446318156267566,1
19635,0.709777175274569,18,0.6666666666666667,0.5555555555555556,10,3.7,0.005,0.08985210285806905,0,1
13402,0.4907736612052639,19.083333333333332,0.7281681310482808,0.9772727272727273,24,3.5,0.139,0.003643973338387809,0.03865094761975824,1
6415,0.8943554867454393,99.66666666666667,0.8804143198743738,0.4186046511627907,61,4.9,0.191,0,0.2648480124707716,1
13048,0.7925036331920212,90,0.8709005551264195,0.6341463414634146,41,4.5,0.071,0,0.7517915309446254,1
24874,0.5993673324857606,104.16666666666667,0.9011749019732336,0.6756756756756757,29,3.6,0.085,0,0.6898104408306028,1
5724,0.7013384884370704,102.08333333333333,0.8995055953575948,0.8,3,3.3,0.098,0.002728923258203253,0.2790250720712851,1
5745,0.8274901394172306,5.666666666666667,0.6915268093617202,0.8636363636363636,1,4.1,0.215,0,0.8463747932805292,1
10026,0.6399367888490021,11,0.6829022797506614,1,1,3.4,0.018,0,0.7001795332136446,1
9549,0.6163614007037134,10.583333333333334,0.6855318811383329,0.8095238095238095,1,3.8,0.033,0,0.39566424045661625,0
20360,0.762359476107401,95.08333333333333,0.8901598853729085,0.6410256410256411,71,4,0.147,0,1.1194773938456248,1
15155,0.6680385661174767,20.416666666666668,0.7580104676280549,0.7333333333333333,1,2.5,0.209,0.0004714640198511166,0.19716915767593785,1
21372,0.6393874248420701,18.5,0.7018848268869495,0.7073170731707317,52,4.5,0.017,0,0.41648924970170553,1
25109,0.6924048231160972,17.416666666666668,0.7448813878130472,0.8372093023255814,46,3.1,0.228,0.005080861792976624,0.43001374036680806,1
10957,0.5740540266308372,15.916666666666666,0.6781488400145825,0.8108108108108109,26,4.2,0.127,0,0.5395883721991512,1
10478,0.8765548328231549,6.75,0.8075499102701247,0.6341463414634146,18,4.1,0.201,0,0.4405420881847681,1
